PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Kansas,2020,29,X,1.55072,X,X,X,X,X,X,146,22,9415
States,Kentucky,2020,29,X,0.83804,X,X,X,X,X,X,46,19,5489
States,Louisiana,2020,29,X,3.93503,X,X,X,X,X,X,1536,93,39034
States,Maine,2020,29,X,0.401138,X,X,X,X,X,X,55,50,13711
States,Maryland,2020,29,X,1.24161,X,X,X,X,X,X,444,54,35760
States,Massachusetts,2020,29,X,0.61946,X,X,X,X,X,X,246,58,39712
States,Michigan,2020,29,X,0.248865,X,X,X,X,X,X,40,63,16073
States,Minnesota,2020,29,X,0.75188,X,X,X,X,X,X,74,22,9842
States,Mississippi,2020,29,X,1.66339,X,X,X,X,X,X,144,30,8657
States,Missouri,2020,29,X,0.979337,X,X,X,X,X,X,273,59,27876
States,Montana,2020,29,X,0.727525,X,X,X,X,X,X,42,30,5773
States,Nebraska,2020,29,X,0.628705,X,X,X,X,X,X,35,60,5567
States,Nevada,2020,29,X,0.702893,X,X,X,X,X,X,52,24,7398
States,New Hampshire,2020,29,X,0.145349,X,X,X,X,X,X,2,10,1376
States,New Jersey,2020,29,X,1.21134,X,X,X,X,X,X,255,32,21051
States,New Mexico,2020,29,X,0.860047,X,X,X,X,X,X,154,38,17906
States,New York,2020,29,X,0.509557,X,X,X,X,X,X,233,123,45726
States,North Carolina,2020,29,X,0.873593,X,X,X,X,X,X,696,131,79671
States,North Dakota,2020,29,X,0.748454,X,X,X,X,X,X,23,9,3073
States,Ohio,2020,29,X,0.879217,X,X,X,X,X,X,80,24,9099
States,Oklahoma,2020,29,X,0.765607,X,X,X,X,X,X,39,15,5094
States,Oregon,2020,29,X,0.86192,X,X,X,X,X,X,348,93,40375
States,Pennsylvania,2020,29,X,0.753077,X,X,X,X,X,X,416,117,55240
States,Rhode Island,2020,29,X,0.300661,X,X,X,X,X,X,30,19,9978
States,South Carolina,2020,29,X,2.02825,X,X,X,X,X,X,191,24,9417
States,South Dakota,2020,29,X,0.540281,X,X,X,X,X,X,45,31,8329
States,Tennessee,2020,29,X,1.63733,X,X,X,X,X,X,559,71,34141
States,Texas,2020,29,X,1.93511,X,X,X,X,X,X,300,77,15503
States,Utah,2020,29,X,0.729255,X,X,X,X,X,X,190,51,26054
States,Vermont,2020,29,X,0.648148,X,X,X,X,X,X,21,12,3240
States,Virginia,2020,29,X,0.824413,X,X,X,X,X,X,744,163,90246
States,Washington,2020,29,X,0.713747,X,X,X,X,X,X,123,44,17233
States,West Virginia,2020,29,X,0.292038,X,X,X,X,X,X,19,21,6506
States,Wisconsin,2020,29,X,0.951118,X,X,X,X,X,X,165,35,17348
States,Wyoming,2020,29,X,0.058651,X,X,X,X,X,X,1,9,1705
States,Commonwealth of the Northern Mariana Islands,2020,29,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,29,X,4.77413,X,X,X,X,X,X,93,8,1948
States,Virgin Islands,2020,29,X,0,X,X,X,X,X,X,0,1,234
States,New York City,2020,29,X,0.663214,X,X,X,X,X,X,397,29,59860
States,Alabama,2020,30,X,1.22651,X,X,X,X,X,X,470,92,38320
States,Alaska,2020,30,X,1.05634,X,X,X,X,X,X,6,2,568
States,Arizona,2020,30,X,0.99031,X,X,X,X,X,X,93,25,9391
States,Arkansas,2020,30,X,0.995451,X,X,X,X,X,X,151,51,15169
States,California,2020,30,X,1.38562,X,X,X,X,X,X,731,99,52756
States,Colorado,2020,30,X,0.513099,X,X,X,X,X,X,123,65,23972
States,Connecticut,2020,30,X,0.583885,X,X,X,X,X,X,180,71,30828
States,Delaware,2020,30,X,0.531258,X,X,X,X,X,X,43,14,8094
States,District of Columbia,2020,30,X,0.670003,X,X,X,X,X,X,83,4,12388
States,Florida,2020,30,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,30,X,2.58262,X,X,X,X,X,X,1627,90,62998
States,Hawaii,2020,30,X,0.733333,X,X,X,X,X,X,22,23,3000
States,Idaho,2020,30,X,1.63125,X,X,X,X,X,X,152,32,9318
States,Illinois,2020,30,X,0.788886,X,X,X,X,X,X,477,171,60465
States,Indiana,2020,30,X,2.09314,X,X,X,X,X,X,40,15,1911
States,Iowa,2020,30,X,0.584975,X,X,X,X,X,X,19,12,3248
States,Kansas,2020,30,X,1.64727,X,X,X,X,X,X,150,21,9106
States,Kentucky,2020,30,X,1.08625,X,X,X,X,X,X,319,77,29367
States,Louisiana,2020,30,X,3.5285,X,X,X,X,X,X,1318,93,37353
States,Maine,2020,30,X,0.333284,X,X,X,X,X,X,45,50,13502
States,Maryland,2020,30,X,1.16328,X,X,X,X,X,X,411,54,35331
States,Massachusetts,2020,30,X,0.557166,X,X,X,X,X,X,221,57,39665
States,Michigan,2020,30,X,0.206978,X,X,X,X,X,X,35,66,16910
States,Minnesota,2020,30,X,0.937335,X,X,X,X,X,X,89,22,9495
States,Mississippi,2020,30,X,1.76221,X,X,X,X,X,X,166,33,9420
States,Missouri,2020,30,X,0.820637,X,X,X,X,X,X,230,60,28027
States,Montana,2020,30,X,0.571882,X,X,X,X,X,X,36,30,6295
States,Nebraska,2020,30,X,0.798687,X,X,X,X,X,X,73,61,9140
States,Nevada,2020,30,X,0.572363,X,X,X,X,X,X,42,25,7338
States,New Hampshire,2020,30,X,0.4158,X,X,X,X,X,X,6,10,1443
States,New Jersey,2020,30,X,1.13785,X,X,X,X,X,X,270,33,23729
States,New Mexico,2020,30,X,0.86274,X,X,X,X,X,X,144,37,16691
States,New York,2020,30,X,0.523225,X,X,X,X,X,X,237,123,45296
States,North Carolina,2020,30,X,0.833476,X,X,X,X,X,X,680,133,81586
States,North Dakota,2020,30,X,0.60177,X,X,X,X,X,X,17,9,2825
States,Ohio,2020,30,X,0.749229,X,X,X,X,X,X,68,25,9076
States,Oklahoma,2020,30,X,0.468909,X,X,X,X,X,X,23,14,4905
States,Oregon,2020,30,X,0.890874,X,X,X,X,X,X,337,82,37828
States,Pennsylvania,2020,30,X,0.643328,X,X,X,X,X,X,360,117,55959
States,Rhode Island,2020,30,X,0.268946,X,X,X,X,X,X,28,20,10411
States,South Carolina,2020,30,X,2.19718,X,X,X,X,X,X,195,24,8875
States,South Dakota,2020,30,X,0.512821,X,X,X,X,X,X,43,31,8385
States,Tennessee,2020,30,X,1.34863,X,X,X,X,X,X,428,68,31736
States,Texas,2020,30,X,1.75671,X,X,X,X,X,X,279,77,15882
States,Utah,2020,30,X,0.902472,X,X,X,X,X,X,207,51,22937
States,Vermont,2020,30,X,0.62637,X,X,X,X,X,X,20,12,3193
States,Virginia,2020,30,X,0.812116,X,X,X,X,X,X,696,163,85702
States,Washington,2020,30,X,0.559879,X,X,X,X,X,X,100,44,17861
States,West Virginia,2020,30,X,0.412214,X,X,X,X,X,X,27,20,6550
States,Wisconsin,2020,30,X,0.791232,X,X,X,X,X,X,135,33,17062
States,Wyoming,2020,30,X,0.111359,X,X,X,X,X,X,2,9,1796
States,Commonwealth of the Northern Mariana Islands,2020,30,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,30,X,5.09832,X,X,X,X,X,X,70,7,1373
States,Virgin Islands,2020,30,X,0,X,X,X,X,X,X,0,1,233
States,New York City,2020,30,X,0.649297,X,X,X,X,X,X,391,30,60219
States,Alabama,2020,31,X,1.15372,X,X,X,X,X,X,435,92,37704
States,Alaska,2020,31,X,0.186916,X,X,X,X,X,X,1,2,535
States,Arizona,2020,31,X,0.820199,X,X,X,X,X,X,51,15,6218
States,Arkansas,2020,31,X,1.06354,X,X,X,X,X,X,157,51,14762
States,California,2020,31,X,1.41758,X,X,X,X,X,X,724,97,51073
States,Colorado,2020,31,X,0.480116,X,X,X,X,X,X,113,65,23536
States,Connecticut,2020,31,X,0.596689,X,X,X,X,X,X,186,71,31172
States,Delaware,2020,31,X,0.595238,X,X,X,X,X,X,48,15,8064
States,District of Columbia,2020,31,X,0.947343,X,X,X,X,X,X,120,4,12667
States,Florida,2020,31,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,31,X,2.47365,X,X,X,X,X,X,1460,92,59022
States,Hawaii,2020,31,X,1.24352,X,X,X,X,X,X,24,19,1930
States,Idaho,2020,31,X,1.20872,X,X,X,X,X,X,112,32,9266
States,Illinois,2020,31,X,0.880763,X,X,X,X,X,X,554,173,62900
States,Indiana,2020,31,X,1.93072,X,X,X,X,X,X,34,15,1761
States,Iowa,2020,31,X,0.443038,X,X,X,X,X,X,14,12,3160
States,Kansas,2020,31,X,1.37757,X,X,X,X,X,X,120,20,8711
States,Kentucky,2020,31,X,1.12616,X,X,X,X,X,X,341,81,30280
States,Louisiana,2020,31,X,3.23808,X,X,X,X,X,X,1149,92,35484
States,Maine,2020,31,X,0.298677,X,X,X,X,X,X,42,50,14062
States,Maryland,2020,31,X,1.15925,X,X,X,X,X,X,422,53,36403
States,Massachusetts,2020,31,X,0.650521,X,X,X,X,X,X,267,58,41044
States,Michigan,2020,31,X,0.384735,X,X,X,X,X,X,62,63,16115
States,Minnesota,2020,31,X,0.713032,X,X,X,X,X,X,65,21,9116
States,Mississippi,2020,31,X,1.86114,X,X,X,X,X,X,167,34,8973
States,Missouri,2020,31,X,0.914566,X,X,X,X,X,X,246,60,26898
States,Montana,2020,31,X,0.787898,X,X,X,X,X,X,50,30,6346
States,Nebraska,2020,31,X,0.83682,X,X,X,X,X,X,76,61,9082
States,Nevada,2020,31,X,0.576734,X,X,X,X,X,X,41,24,7109
States,New Hampshire,2020,31,X,0.145349,X,X,X,X,X,X,2,10,1376
States,New Jersey,2020,31,X,1.4255,X,X,X,X,X,X,312,32,21887
States,New Mexico,2020,31,X,0.689533,X,X,X,X,X,X,117,39,16968
States,New York,2020,31,X,0.522652,X,X,X,X,X,X,232,123,44389
States,North Carolina,2020,31,X,0.710903,X,X,X,X,X,X,572,132,80461
States,North Dakota,2020,31,X,0.901838,X,X,X,X,X,X,26,9,2883
States,Ohio,2020,31,X,0.646158,X,X,X,X,X,X,46,19,7119
States,Oklahoma,2020,31,X,0.880688,X,X,X,X,X,X,42,16,4769
States,Oregon,2020,31,X,0.955047,X,X,X,X,X,X,348,92,36438
States,Pennsylvania,2020,31,X,0.807152,X,X,X,X,X,X,446,118,55256
States,Rhode Island,2020,31,X,0.339575,X,X,X,X,X,X,35,19,10307
States,South Carolina,2020,31,X,1.51173,X,X,X,X,X,X,107,24,7078
States,South Dakota,2020,31,X,0.302537,X,X,X,X,X,X,26,31,8594
States,Tennessee,2020,31,X,1.28798,X,X,X,X,X,X,426,73,33075
States,Texas,2020,31,X,1.29616,X,X,X,X,X,X,192,79,14813
States,Utah,2020,31,X,0.779092,X,X,X,X,X,X,189,51,24259
States,Vermont,2020,31,X,0.637136,X,X,X,X,X,X,21,12,3296
States,Virginia,2020,31,X,0.828274,X,X,X,X,X,X,708,162,85479
States,Washington,2020,31,X,0.624458,X,X,X,X,X,X,108,44,17295
States,West Virginia,2020,31,X,0.903032,X,X,X,X,X,X,84,18,9302
States,Wisconsin,2020,31,X,0.766216,X,X,X,X,X,X,131,35,17097
States,Wyoming,2020,31,X,0.156331,X,X,X,X,X,X,3,9,1919
States,Commonwealth of the Northern Mariana Islands,2020,31,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,31,X,4.6281,X,X,X,X,X,X,84,8,1815
States,Virgin Islands,2020,31,X,0,X,X,X,X,X,X,0,1,251
States,New York City,2020,31,X,0.84472,X,X,X,X,X,X,612,69,72450
States,Alabama,2020,32,X,1.00162,X,X,X,X,X,X,377,92,37639
States,Alaska,2020,32,X,0.201613,X,X,X,X,X,X,1,2,496
States,Arizona,2020,32,X,0.738751,X,X,X,X,X,X,44,14,5956
States,Arkansas,2020,32,X,0.867385,X,X,X,X,X,X,128,52,14757
States,California,2020,32,X,1.18426,X,X,X,X,X,X,603,97,50918
States,Colorado,2020,32,X,0.457482,X,X,X,X,X,X,114,66,24919
States,Connecticut,2020,32,X,0.523626,X,X,X,X,X,X,167,71,31893
States,Delaware,2020,32,X,0.533944,X,X,X,X,X,X,42,14,7866
States,District of Columbia,2020,32,X,0.917722,X,X,X,X,X,X,116,4,12640
States,Florida,2020,32,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,32,X,2.20945,X,X,X,X,X,X,1349,91,61056
States,Hawaii,2020,32,X,0.9355,X,X,X,X,X,X,19,19,2031
States,Idaho,2020,32,X,1.20442,X,X,X,X,X,X,109,32,9050
States,Illinois,2020,32,X,0.98681,X,X,X,X,X,X,600,171,60802
States,Indiana,2020,32,X,2.08551,X,X,X,X,X,X,40,15,1918
States,Iowa,2020,32,X,0.625533,X,X,X,X,X,X,22,12,3517
States,Kansas,2020,32,X,0.973021,X,X,X,X,X,X,88,20,9044
States,Kentucky,2020,32,X,0.903226,X,X,X,X,X,X,259,78,28675
States,Louisiana,2020,32,X,2.85651,X,X,X,X,X,X,1035,92,36233
States,Maine,2020,32,X,0.484316,X,X,X,X,X,X,65,48,13421
States,Maryland,2020,32,X,1.13453,X,X,X,X,X,X,400,53,35257
States,Massachusetts,2020,32,X,0.659858,X,X,X,X,X,X,272,57,41221
States,Michigan,2020,32,X,0.258964,X,X,X,X,X,X,39,63,15060
States,Minnesota,2020,32,X,0.815217,X,X,X,X,X,X,72,20,8832
States,Mississippi,2020,32,X,1.75844,X,X,X,X,X,X,175,34,9952
States,Missouri,2020,32,X,1.00612,X,X,X,X,X,X,276,60,27432
States,Montana,2020,32,X,0.657684,X,X,X,X,X,X,41,30,6234
States,Nebraska,2020,32,X,1.07194,X,X,X,X,X,X,97,61,9049
States,Nevada,2020,32,X,0.62551,X,X,X,X,X,X,46,23,7354
States,New Hampshire,2020,32,X,0.153965,X,X,X,X,X,X,2,10,1299
States,New Jersey,2020,32,X,1.49644,X,X,X,X,X,X,349,33,23322
States,New Mexico,2020,32,X,0.804388,X,X,X,X,X,X,132,37,16410
States,New York,2020,32,X,0.483196,X,X,X,X,X,X,224,123,46358
States,North Carolina,2020,32,X,0.736791,X,X,X,X,X,X,590,134,80077
States,North Dakota,2020,32,X,1.02005,X,X,X,X,X,X,29,9,2843
States,Ohio,2020,32,X,0.586065,X,X,X,X,X,X,54,26,9214
States,Oklahoma,2020,32,X,0.457529,X,X,X,X,X,X,23,16,5027
States,Oregon,2020,32,X,0.983552,X,X,X,X,X,X,354,91,35992
States,Pennsylvania,2020,32,X,0.674072,X,X,X,X,X,X,372,118,55187
States,Rhode Island,2020,32,X,0.330611,X,X,X,X,X,X,34,19,10284
States,South Carolina,2020,32,X,1.60523,X,X,X,X,X,X,145,24,9033
States,South Dakota,2020,32,X,0.517956,X,X,X,X,X,X,45,31,8688
States,Tennessee,2020,32,X,1.31206,X,X,X,X,X,X,431,72,32849
States,Texas,2020,32,X,1.29878,X,X,X,X,X,X,225,80,17324
States,Utah,2020,32,X,0.680504,X,X,X,X,X,X,160,51,23512
States,Vermont,2020,32,X,0.767342,X,X,X,X,X,X,25,12,3258
States,Virginia,2020,32,X,0.765915,X,X,X,X,X,X,629,161,82124
States,Washington,2020,32,X,0.494963,X,X,X,X,X,X,85,43,17173
States,West Virginia,2020,32,X,0.66335,X,X,X,X,X,X,56,20,8442
States,Wisconsin,2020,32,X,0.734613,X,X,X,X,X,X,119,35,16199
States,Wyoming,2020,32,X,0.0533903,X,X,X,X,X,X,1,9,1873
States,Commonwealth of the Northern Mariana Islands,2020,32,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,32,X,4.10751,X,X,X,X,X,X,81,8,1972
States,Virgin Islands,2020,32,X,0,X,X,X,X,X,X,0,1,272
States,New York City,2020,32,X,0.7923,X,X,X,X,X,X,484,30,61088
States,Alabama,2020,33,X,0.927704,X,X,X,X,X,X,343,92,36973
States,Alaska,2020,33,X,0.195695,X,X,X,X,X,X,1,2,511
States,Arizona,2020,33,X,0.48989,X,X,X,X,X,X,47,24,9594
States,Arkansas,2020,33,X,1.01886,X,X,X,X,X,X,154,51,15115
States,California,2020,33,X,1.00087,X,X,X,X,X,X,528,95,52754
States,Colorado,2020,33,X,0.573599,X,X,X,X,X,X,145,65,25279
States,Connecticut,2020,33,X,0.513719,X,X,X,X,X,X,170,71,33092
States,Delaware,2020,33,X,0.440695,X,X,X,X,X,X,35,14,7942
States,District of Columbia,2020,33,X,0.785198,X,X,X,X,X,X,101,4,12863
States,Florida,2020,33,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,33,X,2.02846,X,X,X,X,X,X,1260,90,62116
States,Hawaii,2020,33,X,0.406377,X,X,X,X,X,X,13,23,3199
States,Idaho,2020,33,X,0.949874,X,X,X,X,X,X,83,31,8738
States,Illinois,2020,33,X,0.759201,X,X,X,X,X,X,453,169,59668
States,Indiana,2020,33,X,1.75953,X,X,X,X,X,X,36,15,2046
States,Iowa,2020,33,X,0.661834,X,X,X,X,X,X,21,13,3173
States,Kansas,2020,33,X,0.899261,X,X,X,X,X,X,84,21,9341
States,Kentucky,2020,33,X,0.815256,X,X,X,X,X,X,230,74,28212
States,Louisiana,2020,33,X,2.55251,X,X,X,X,X,X,920,91,36043
States,Maine,2020,33,X,0.438344,X,X,X,X,X,X,61,49,13916
States,Maryland,2020,33,X,0.918755,X,X,X,X,X,X,331,54,36027
States,Massachusetts,2020,33,X,0.777437,X,X,X,X,X,X,317,57,40775
States,Michigan,2020,33,X,0.357637,X,X,X,X,X,X,62,63,17336
States,Minnesota,2020,33,X,0.801766,X,X,X,X,X,X,69,19,8606
States,Mississippi,2020,33,X,1.8112,X,X,X,X,X,X,151,32,8337
States,Missouri,2020,33,X,0.918179,X,X,X,X,X,X,259,59,28208
States,Montana,2020,33,X,0.646831,X,X,X,X,X,X,40,30,6184
States,Nebraska,2020,33,X,1.02925,X,X,X,X,X,X,95,61,9230
States,Nevada,2020,33,X,0.54582,X,X,X,X,X,X,38,23,6962
States,New Hampshire,2020,33,X,0.161031,X,X,X,X,X,X,2,10,1242
States,New Jersey,2020,33,X,1.45083,X,X,X,X,X,X,351,33,24193
States,New Mexico,2020,33,X,0.786144,X,X,X,X,X,X,128,39,16282
States,New York,2020,33,X,0.52421,X,X,X,X,X,X,228,122,43494
States,North Carolina,2020,33,X,0.683057,X,X,X,X,X,X,559,134,81838
States,North Dakota,2020,33,X,0.894393,X,X,X,X,X,X,26,9,2907
States,Ohio,2020,33,X,0.531646,X,X,X,X,X,X,42,25,7900
States,Oklahoma,2020,33,X,0.281558,X,X,X,X,X,X,12,16,4262
States,Oregon,2020,33,X,0.733205,X,X,X,X,X,X,271,92,36961
States,Pennsylvania,2020,33,X,0.740912,X,X,X,X,X,X,416,118,56147
States,Rhode Island,2020,33,X,0.39557,X,X,X,X,X,X,40,18,10112
States,South Carolina,2020,33,X,1.44525,X,X,X,X,X,X,130,24,8995
States,South Dakota,2020,33,X,0.308302,X,X,X,X,X,X,28,31,9082
States,Tennessee,2020,33,X,1.07891,X,X,X,X,X,X,354,70,32811
States,Texas,2020,33,X,1.13144,X,X,X,X,X,X,180,79,15909
States,Utah,2020,33,X,1.02206,X,X,X,X,X,X,101,34,9882
States,Vermont,2020,33,X,0.633675,X,X,X,X,X,X,21,12,3314
States,Virginia,2020,33,X,0.775992,X,X,X,X,X,X,648,161,83506
States,Washington,2020,33,X,0.5719,X,X,X,X,X,X,97,44,16961
States,West Virginia,2020,33,X,0.842979,X,X,X,X,X,X,67,19,7948
States,Wisconsin,2020,33,X,0.618879,X,X,X,X,X,X,103,35,16643
States,Wyoming,2020,33,X,0.108932,X,X,X,X,X,X,2,8,1836
States,Commonwealth of the Northern Mariana Islands,2020,33,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,33,X,4.47046,X,X,X,X,X,X,84,8,1879
States,Virgin Islands,2020,33,X,0,X,X,X,X,X,X,0,1,256
States,New York City,2020,33,X,0.858983,X,X,X,X,X,X,643,70,74856
States,Alabama,2020,34,X,0.93915,X,X,X,X,X,X,338,92,35990
States,Alaska,2020,34,X,1.05932,X,X,X,X,X,X,5,2,472
States,Arizona,2020,34,X,0.391712,X,X,X,X,X,X,38,24,9701
States,Arkansas,2020,34,X,0.772992,X,X,X,X,X,X,117,51,15136
States,California,2020,34,X,0.799416,X,X,X,X,X,X,427,97,53414
States,Colorado,2020,34,X,0.571834,X,X,X,X,X,X,145,66,25357
States,Connecticut,2020,34,X,0.586317,X,X,X,X,X,X,196,71,33429
States,Delaware,2020,34,X,0.552351,X,X,X,X,X,X,45,14,8147
States,District of Columbia,2020,34,X,0.670827,X,X,X,X,X,X,86,4,12820
States,Florida,2020,34,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,34,X,2.04194,X,X,X,X,X,X,1263,90,61853
States,Hawaii,2020,34,X,0.487013,X,X,X,X,X,X,15,23,3080
States,Idaho,2020,34,X,1.10454,X,X,X,X,X,X,99,32,8963
States,Illinois,2020,34,X,0.883395,X,X,X,X,X,X,556,171,62939
States,Indiana,2020,34,X,2.80374,X,X,X,X,X,X,63,15,2247
States,Iowa,2020,34,X,1.26992,X,X,X,X,X,X,51,13,4016
States,Kansas,2020,34,X,0.960329,X,X,X,X,X,X,84,19,8747
States,Kentucky,2020,34,X,0.76627,X,X,X,X,X,X,223,77,29102
States,Louisiana,2020,34,X,2.55768,X,X,X,X,X,X,909,91,35540
States,Maine,2020,34,X,0.38768,X,X,X,X,X,X,54,50,13929
States,Maryland,2020,34,X,1.05699,X,X,X,X,X,X,373,52,35289
States,Massachusetts,2020,34,X,0.759364,X,X,X,X,X,X,312,57,41087
States,Michigan,2020,34,X,0.353017,X,X,X,X,X,X,66,64,18696
States,Minnesota,2020,34,X,0.620188,X,X,X,X,X,X,58,21,9352
States,Mississippi,2020,34,X,1.60384,X,X,X,X,X,X,177,34,11036
States,Missouri,2020,34,X,0.659498,X,X,X,X,X,X,184,59,27900
States,Montana,2020,34,X,0.567077,X,X,X,X,X,X,35,30,6172
States,Nebraska,2020,34,X,0.95747,X,X,X,X,X,X,86,60,8982
States,Nevada,2020,34,X,0.548275,X,X,X,X,X,X,41,23,7478
States,New Hampshire,2020,34,X,0.0740741,X,X,X,X,X,X,1,9,1350
States,New Jersey,2020,34,X,1.34956,X,X,X,X,X,X,316,33,23415
States,New Mexico,2020,34,X,0.765779,X,X,X,X,X,X,128,38,16715
States,New York,2020,34,X,0.739927,X,X,X,X,X,X,330,122,44599
States,North Carolina,2020,34,X,0.672665,X,X,X,X,X,X,557,133,82805
States,North Dakota,2020,34,X,0.887282,X,X,X,X,X,X,27,9,3043
States,Ohio,2020,34,X,0.337113,X,X,X,X,X,X,22,20,6526
States,Oklahoma,2020,34,X,0.262467,X,X,X,X,X,X,9,9,3429
States,Oregon,2020,34,X,0.743515,X,X,X,X,X,X,268,92,36045
States,Pennsylvania,2020,34,X,0.67521,X,X,X,X,X,X,372,118,55094
States,Rhode Island,2020,34,X,0.509847,X,X,X,X,X,X,51,18,10003
States,South Carolina,2020,34,X,1.47321,X,X,X,X,X,X,132,24,8960
States,South Dakota,2020,34,X,0.307272,X,X,X,X,X,X,27,31,8787
States,Tennessee,2020,34,X,1.03203,X,X,X,X,X,X,338,70,32751
States,Texas,2020,34,X,1.11167,X,X,X,X,X,X,89,30,8006
States,Utah,2020,34,X,0.640597,X,X,X,X,X,X,115,51,17952
States,Vermont,2020,34,X,0.785261,X,X,X,X,X,X,26,12,3311
States,Virginia,2020,34,X,0.801671,X,X,X,X,X,X,668,161,83326
States,Washington,2020,34,X,0.596679,X,X,X,X,X,X,106,44,17765
States,West Virginia,2020,34,X,0.990572,X,X,X,X,X,X,83,19,8379
States,Wisconsin,2020,34,X,0.65438,X,X,X,X,X,X,109,35,16657
States,Wyoming,2020,34,X,0.149477,X,X,X,X,X,X,3,9,2007
States,Commonwealth of the Northern Mariana Islands,2020,34,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,34,X,4.87805,X,X,X,X,X,X,82,7,1681
States,Virgin Islands,2020,34,X,0,X,X,X,X,X,X,0,1,246
States,New York City,2020,34,X,0.883883,X,X,X,X,X,X,656,65,74218
States,Alabama,2020,35,X,0.93497,X,X,X,X,X,X,336,92,35937
States,Alaska,2020,35,X,0.423729,X,X,X,X,X,X,2,2,472
States,Arizona,2020,35,X,0.362356,X,X,X,X,X,X,35,24,9659
States,Arkansas,2020,35,X,1.03863,X,X,X,X,X,X,157,51,15116
States,California,2020,35,X,0.810917,X,X,X,X,X,X,435,98,53643
States,Colorado,2020,35,X,0.524618,X,X,X,X,X,X,135,67,25733
States,Connecticut,2020,35,X,0.727926,X,X,X,X,X,X,247,72,33932
States,Delaware,2020,35,X,0.608865,X,X,X,X,X,X,50,14,8212
States,District of Columbia,2020,35,X,0.716355,X,X,X,X,X,X,89,4,12424
States,Florida,2020,35,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,35,X,1.89126,X,X,X,X,X,X,1198,93,63344
States,Hawaii,2020,35,X,0.794326,X,X,X,X,X,X,28,24,3525
States,Idaho,2020,35,X,0.818019,X,X,X,X,X,X,73,32,8924
States,Illinois,2020,35,X,0.767239,X,X,X,X,X,X,492,170,64126
States,Indiana,2020,35,X,1.74486,X,X,X,X,X,X,45,15,2579
States,Iowa,2020,35,X,10.8216,X,X,X,X,X,X,598,13,5526
States,Kansas,2020,35,X,1.19808,X,X,X,X,X,X,105,20,8764
States,Kentucky,2020,35,X,0.960786,X,X,X,X,X,X,270,75,28102
States,Louisiana,2020,35,X,2.13185,X,X,X,X,X,X,671,92,31475
States,Maine,2020,35,X,0.414365,X,X,X,X,X,X,57,50,13756
States,Maryland,2020,35,X,0.99294,X,X,X,X,X,X,346,52,34846
States,Massachusetts,2020,35,X,0.696873,X,X,X,X,X,X,287,58,41184
States,Michigan,2020,35,X,0.351928,X,X,X,X,X,X,67,65,19038
States,Minnesota,2020,35,X,0.854879,X,X,X,X,X,X,82,21,9592
States,Mississippi,2020,35,X,1.50532,X,X,X,X,X,X,123,25,8171
States,Missouri,2020,35,X,0.866858,X,X,X,X,X,X,245,58,28263
States,Montana,2020,35,X,0.533156,X,X,X,X,X,X,32,30,6002
States,Nebraska,2020,35,X,1.0317,X,X,X,X,X,X,97,61,9402
States,Nevada,2020,35,X,0.452562,X,X,X,X,X,X,28,18,6187
States,New Hampshire,2020,35,X,0.209497,X,X,X,X,X,X,3,9,1432
States,New Jersey,2020,35,X,1.2799,X,X,X,X,X,X,305,33,23830
States,New Mexico,2020,35,X,0.658777,X,X,X,X,X,X,113,39,17153
States,New York,2020,35,X,0.724231,X,X,X,X,X,X,323,121,44599
States,North Carolina,2020,35,X,0.752972,X,X,X,X,X,X,627,134,83270
States,North Dakota,2020,35,X,0.850051,X,X,X,X,X,X,25,9,2941
States,Ohio,2020,35,X,0.643671,X,X,X,X,X,X,39,18,6059
States,Oklahoma,2020,35,X,0.716538,X,X,X,X,X,X,25,9,3489
States,Oregon,2020,35,X,0.794804,X,X,X,X,X,X,279,92,35103
States,Pennsylvania,2020,35,X,0.715812,X,X,X,X,X,X,402,119,56160
States,Rhode Island,2020,35,X,0.291986,X,X,X,X,X,X,29,21,9932
States,South Carolina,2020,35,X,1.45467,X,X,X,X,X,X,129,22,8868
States,South Dakota,2020,35,X,0.413408,X,X,X,X,X,X,37,31,8950
States,Tennessee,2020,35,X,1.20195,X,X,X,X,X,X,404,71,33612
States,Texas,2020,35,X,0.811312,X,X,X,X,X,X,70,65,8628
